time_iso8601,stars_cumulative
2020-03-27 00:00:00+00:00,3097
2020-03-28 00:00:00+00:00,3102
2020-03-29 00:00:00+00:00,3103
2020-03-30 00:00:00+00:00,3105
2020-03-31 00:00:00+00:00,3106
2020-04-01 00:00:00+00:00,3110
2020-04-02 00:00:00+00:00,3111
2020-04-03 00:00:00+00:00,3114
2020-04-04 00:00:00+00:00,3116
2020-04-05 00:00:00+00:00,3118
2020-04-06 00:00:00+00:00,3119
2020-04-07 00:00:00+00:00,3122
2020-04-08 00:00:00+00:00,3126
2020-04-09 00:00:00+00:00,3127
2020-04-11 00:00:00+00:00,3130
2020-04-12 00:00:00+00:00,3131
2020-04-13 00:00:00+00:00,3135
2020-04-14 00:00:00+00:00,3136
2020-04-15 00:00:00+00:00,3139
2020-04-16 00:00:00+00:00,3142
2020-04-17 00:00:00+00:00,3145
2020-04-18 00:00:00+00:00,3146
2020-04-19 00:00:00+00:00,3147
2020-04-20 00:00:00+00:00,3150
2020-04-21 00:00:00+00:00,3153
2020-04-22 00:00:00+00:00,3158
2020-04-23 00:00:00+00:00,3162
2020-04-24 00:00:00+00:00,3164
2020-04-25 00:00:00+00:00,3168
2020-04-26 00:00:00+00:00,3170
2020-04-27 00:00:00+00:00,3174
2020-04-28 00:00:00+00:00,3176
2020-04-29 00:00:00+00:00,3177
2020-04-30 00:00:00+00:00,3180
2020-05-02 00:00:00+00:00,3182
2020-05-03 00:00:00+00:00,3186
2020-05-04 00:00:00+00:00,3190
2020-05-05 00:00:00+00:00,3192
2020-05-07 00:00:00+00:00,3193
2020-05-11 00:00:00+00:00,3194
2020-05-12 00:00:00+00:00,3196
2020-05-13 00:00:00+00:00,3199
2020-05-14 00:00:00+00:00,3200
2020-05-15 00:00:00+00:00,3202
2020-05-16 00:00:00+00:00,3203
2020-05-17 00:00:00+00:00,3205
2020-05-18 00:00:00+00:00,3210
2020-05-19 00:00:00+00:00,3213
2020-05-20 00:00:00+00:00,3218
2020-05-21 00:00:00+00:00,3220
2020-05-22 00:00:00+00:00,3222
2020-05-23 00:00:00+00:00,3225
2020-05-24 00:00:00+00:00,3227
2020-05-25 00:00:00+00:00,3228
2020-05-27 00:00:00+00:00,3230
2020-05-28 00:00:00+00:00,3233
2020-05-29 00:00:00+00:00,3235
2020-05-30 00:00:00+00:00,3239
2020-05-31 00:00:00+00:00,3240
2020-06-04 00:00:00+00:00,3242
2020-06-05 00:00:00+00:00,3244
2020-06-07 00:00:00+00:00,3246
2020-06-08 00:00:00+00:00,3247
2020-06-10 00:00:00+00:00,3249
2020-06-11 00:00:00+00:00,3250
2020-06-12 00:00:00+00:00,3251
2020-06-13 00:00:00+00:00,3254
2020-06-14 00:00:00+00:00,3255
2020-06-15 00:00:00+00:00,3256
2020-06-16 00:00:00+00:00,3259
2020-06-17 00:00:00+00:00,3261
2020-06-18 00:00:00+00:00,3262
2020-06-20 00:00:00+00:00,3263
2020-06-22 00:00:00+00:00,3264
2020-06-23 00:00:00+00:00,3268
2020-06-24 00:00:00+00:00,3271
2020-06-25 00:00:00+00:00,3273
2020-06-26 00:00:00+00:00,3276
2020-06-27 00:00:00+00:00,3277
2020-06-28 00:00:00+00:00,3278
2020-06-29 00:00:00+00:00,3281
2020-06-30 00:00:00+00:00,3283
2020-07-01 00:00:00+00:00,3286
2020-07-02 00:00:00+00:00,3289
2020-07-03 00:00:00+00:00,3290
2020-07-04 00:00:00+00:00,3292
2020-07-05 00:00:00+00:00,3294
2020-07-06 00:00:00+00:00,3295
2020-07-07 00:00:00+00:00,3296
2020-07-08 00:00:00+00:00,3298
2020-07-09 00:00:00+00:00,3301
2020-07-10 00:00:00+00:00,3303
2020-07-11 00:00:00+00:00,3304
2020-07-12 00:00:00+00:00,3306
2020-07-14 00:00:00+00:00,3308
2020-07-15 00:00:00+00:00,3311
2020-07-16 00:00:00+00:00,3313
2020-07-17 00:00:00+00:00,3314
2020-07-19 00:00:00+00:00,3315
2020-07-20 00:00:00+00:00,3319
2020-07-21 00:00:00+00:00,3321
2020-07-22 00:00:00+00:00,3324
2020-07-24 00:00:00+00:00,3329
2020-07-25 00:00:00+00:00,3331
2020-07-26 00:00:00+00:00,3333
2020-07-27 00:00:00+00:00,3336
2020-07-29 00:00:00+00:00,3339
2020-07-30 00:00:00+00:00,3340
2020-07-31 00:00:00+00:00,3343
2020-08-01 00:00:00+00:00,3345
2020-08-04 00:00:00+00:00,3347
2020-08-05 00:00:00+00:00,3350
2020-08-06 00:00:00+00:00,3351
2020-08-07 00:00:00+00:00,3352
2020-08-08 00:00:00+00:00,3353
2020-08-10 00:00:00+00:00,3355
2020-08-12 00:00:00+00:00,3356
2020-08-13 00:00:00+00:00,3358
2020-08-14 00:00:00+00:00,3360
2020-08-15 00:00:00+00:00,3361
2020-08-17 00:00:00+00:00,3363
2020-08-18 00:00:00+00:00,3365
2020-08-19 00:00:00+00:00,3367
2020-08-20 00:00:00+00:00,3370
2020-08-21 00:00:00+00:00,3372
2020-08-22 00:00:00+00:00,3374
2020-08-24 00:00:00+00:00,3375
2020-08-25 00:00:00+00:00,3379
2020-08-26 00:00:00+00:00,3381
2020-08-27 00:00:00+00:00,3386
2020-08-28 00:00:00+00:00,3387
2020-08-29 00:00:00+00:00,3389
2020-08-31 00:00:00+00:00,3391
2020-09-01 00:00:00+00:00,3394
2020-09-02 00:00:00+00:00,3397
2020-09-03 00:00:00+00:00,3398
2020-09-04 00:00:00+00:00,3400
2020-09-05 00:00:00+00:00,3401
2020-09-06 00:00:00+00:00,3402
2020-09-08 00:00:00+00:00,3403
2020-09-09 00:00:00+00:00,3407
2020-09-10 00:00:00+00:00,3409
2020-09-12 00:00:00+00:00,3410
2020-09-13 00:00:00+00:00,3412
2020-09-14 00:00:00+00:00,3416
2020-09-15 00:00:00+00:00,3417
2020-09-16 00:00:00+00:00,3418
2020-09-17 00:00:00+00:00,3420
2020-09-18 00:00:00+00:00,3422
2020-09-19 00:00:00+00:00,3423
2020-09-20 00:00:00+00:00,3426
2020-09-21 00:00:00+00:00,3430
2020-09-22 00:00:00+00:00,3432
2020-09-23 00:00:00+00:00,3436
2020-09-24 00:00:00+00:00,3440
2020-09-25 00:00:00+00:00,3445
2020-09-27 00:00:00+00:00,3447
2020-09-28 00:00:00+00:00,3449
2020-09-29 00:00:00+00:00,3450
2020-09-30 00:00:00+00:00,3451
2020-10-03 00:00:00+00:00,3452
2020-10-05 00:00:00+00:00,3453
2020-10-06 00:00:00+00:00,3454
2020-10-07 00:00:00+00:00,3455
2020-10-09 00:00:00+00:00,3456
2020-10-10 00:00:00+00:00,3457
2020-10-11 00:00:00+00:00,3461
2020-10-12 00:00:00+00:00,3463
2020-10-13 00:00:00+00:00,3466
2020-10-15 00:00:00+00:00,3467
2020-10-16 00:00:00+00:00,3469
2020-10-17 00:00:00+00:00,3470
2020-10-20 00:00:00+00:00,3473
2020-10-21 00:00:00+00:00,3475
2020-10-23 00:00:00+00:00,3476
2020-10-25 00:00:00+00:00,3478
2020-10-26 00:00:00+00:00,3480
2020-10-27 00:00:00+00:00,3483
2020-10-28 00:00:00+00:00,3486
2020-10-29 00:00:00+00:00,3489
2020-10-30 00:00:00+00:00,3490
2020-11-01 00:00:00+00:00,3491
2020-11-02 00:00:00+00:00,3493
2020-11-03 00:00:00+00:00,3497
2020-11-04 00:00:00+00:00,3499
2020-11-05 00:00:00+00:00,3501
2020-11-06 00:00:00+00:00,3502
2020-11-07 00:00:00+00:00,3504
2020-11-09 00:00:00+00:00,3508
2020-11-10 00:00:00+00:00,3511
2020-11-12 00:00:00+00:00,3512
2020-11-13 00:00:00+00:00,3513
2020-11-14 00:00:00+00:00,3514
2020-11-15 00:00:00+00:00,3517
2020-11-17 00:00:00+00:00,3518
2020-11-18 00:00:00+00:00,3521
2020-11-19 00:00:00+00:00,3526
2020-11-20 00:00:00+00:00,3529
2020-11-21 00:00:00+00:00,3531
2020-11-22 00:00:00+00:00,3532
2020-11-23 00:00:00+00:00,3537
2020-11-24 00:00:00+00:00,3545
2020-11-25 00:00:00+00:00,3549
2020-11-26 00:00:00+00:00,3550
2020-11-27 00:00:00+00:00,3552
2020-11-28 00:00:00+00:00,3556
2020-11-30 00:00:00+00:00,3558
2020-12-01 00:00:00+00:00,3559
2020-12-02 00:00:00+00:00,3561
2020-12-03 00:00:00+00:00,3562
2020-12-04 00:00:00+00:00,3563
2020-12-05 00:00:00+00:00,3565
2020-12-06 00:00:00+00:00,3566
2020-12-07 00:00:00+00:00,3568
2020-12-08 00:00:00+00:00,3569
2020-12-09 00:00:00+00:00,3570
2020-12-10 00:00:00+00:00,3572
2020-12-11 00:00:00+00:00,3576
2020-12-12 00:00:00+00:00,3581
2020-12-13 00:00:00+00:00,3582
2020-12-14 00:00:00+00:00,3584
2020-12-15 00:00:00+00:00,3586
2020-12-16 00:00:00+00:00,3588
2020-12-17 00:00:00+00:00,3589
2020-12-18 00:00:00+00:00,3590
2020-12-19 00:00:00+00:00,3591
2020-12-20 00:00:00+00:00,3592
2020-12-21 00:00:00+00:00,3596
2020-12-22 00:00:00+00:00,3600
2020-12-23 00:00:00+00:00,3601
2020-12-25 00:00:00+00:00,3604
2020-12-26 00:00:00+00:00,3605
2020-12-28 00:00:00+00:00,3608
2020-12-29 00:00:00+00:00,3610
2020-12-30 00:00:00+00:00,3611
2021-01-02 00:00:00+00:00,3612
2021-01-03 00:00:00+00:00,3613
2021-01-04 00:00:00+00:00,3615
2021-01-05 00:00:00+00:00,3617
2021-01-06 00:00:00+00:00,3619
2021-01-07 00:00:00+00:00,3622
2021-01-08 00:00:00+00:00,3624
2021-01-09 00:00:00+00:00,3627
2021-01-10 00:00:00+00:00,3628
2021-01-11 00:00:00+00:00,3630
2021-01-12 00:00:00+00:00,3631
2021-01-13 00:00:00+00:00,3635
2021-01-14 00:00:00+00:00,3637
2021-01-16 00:00:00+00:00,3638
2021-01-19 00:00:00+00:00,3640
2021-01-20 00:00:00+00:00,3642
2021-01-21 00:00:00+00:00,3643
2021-01-22 00:00:00+00:00,3644
2021-01-25 00:00:00+00:00,3647
2021-01-26 00:00:00+00:00,3650
2021-01-27 00:00:00+00:00,3651
2021-01-30 00:00:00+00:00,3652
2021-01-31 00:00:00+00:00,3654
2021-02-01 00:00:00+00:00,3655
2021-02-02 00:00:00+00:00,3660
2021-02-03 00:00:00+00:00,3663
2021-02-05 00:00:00+00:00,3664
2021-02-06 00:00:00+00:00,3665
2021-02-07 00:00:00+00:00,3666
2021-02-08 00:00:00+00:00,3668
2021-02-10 00:00:00+00:00,3671
2021-02-12 00:00:00+00:00,3672
2021-02-13 00:00:00+00:00,3674
2021-02-14 00:00:00+00:00,3675
2021-02-15 00:00:00+00:00,3677
2021-02-16 00:00:00+00:00,3678
2021-02-17 00:00:00+00:00,3679
2021-02-18 00:00:00+00:00,3682
2021-02-19 00:00:00+00:00,3683
2021-02-20 00:00:00+00:00,3685
2021-02-21 00:00:00+00:00,3686
2021-02-22 00:00:00+00:00,3688
2021-02-23 00:00:00+00:00,3689
2021-02-24 00:00:00+00:00,3691
2021-02-26 00:00:00+00:00,3692
2021-02-27 00:00:00+00:00,3693
2021-02-28 00:00:00+00:00,3694
2021-03-01 00:00:00+00:00,3696
2021-03-02 00:00:00+00:00,3697
2021-03-03 00:00:00+00:00,3698
2021-03-04 00:00:00+00:00,3703
2021-03-09 00:00:00+00:00,3705
2021-03-10 00:00:00+00:00,3706
2021-03-11 00:00:00+00:00,3707
2021-03-12 00:00:00+00:00,3708
2021-03-15 00:00:00+00:00,3710
2021-03-16 00:00:00+00:00,3713
2021-03-18 00:00:00+00:00,3715
2021-03-19 00:00:00+00:00,3718
2021-03-20 00:00:00+00:00,3720
2021-03-22 00:00:00+00:00,3721
2021-03-23 00:00:00+00:00,3723
2021-03-25 00:00:00+00:00,3725
2021-03-26 00:00:00+00:00,3726
2021-03-29 00:00:00+00:00,3728
2021-03-30 00:00:00+00:00,3730
2021-03-31 00:00:00+00:00,3731
2021-04-01 00:00:00+00:00,3735
2021-04-02 00:00:00+00:00,3737
2021-04-05 00:00:00+00:00,3739
2021-04-06 00:00:00+00:00,3741
2021-04-07 00:00:00+00:00,3744
2021-04-08 00:00:00+00:00,3747
2021-04-09 00:00:00+00:00,3748
2021-04-11 00:00:00+00:00,3751
2021-04-12 00:00:00+00:00,3752
2021-04-14 00:00:00+00:00,3755
2021-04-15 00:00:00+00:00,3757
2021-04-17 00:00:00+00:00,3758
2021-04-18 00:00:00+00:00,3759
2021-04-19 00:00:00+00:00,3761
2021-04-20 00:00:00+00:00,3762
2021-04-21 00:00:00+00:00,3765
2021-04-22 00:00:00+00:00,3768
2021-04-23 00:00:00+00:00,3771
2021-04-24 00:00:00+00:00,3774
2021-04-25 00:00:00+00:00,3776
2021-04-26 00:00:00+00:00,3778
2021-04-27 00:00:00+00:00,3781
2021-04-28 00:00:00+00:00,3783
2021-04-29 00:00:00+00:00,3784
2021-04-30 00:00:00+00:00,3785
2021-05-01 00:00:00+00:00,3786
2021-05-02 00:00:00+00:00,3787
2021-05-03 00:00:00+00:00,3788
2021-05-04 00:00:00+00:00,3789
2021-05-05 00:00:00+00:00,3791
2021-05-06 00:00:00+00:00,3795
2021-05-08 00:00:00+00:00,3796
2021-05-10 00:00:00+00:00,3799
2021-05-11 00:00:00+00:00,3801
2021-05-12 00:00:00+00:00,3802
2021-05-13 00:00:00+00:00,3804
2021-05-14 00:00:00+00:00,3805
2021-05-15 00:00:00+00:00,3806
2021-05-17 00:00:00+00:00,3808
2021-05-19 00:00:00+00:00,3809
2021-05-20 00:00:00+00:00,3813
2021-05-24 00:00:00+00:00,3816
2021-05-28 00:00:00+00:00,3820
2021-05-29 00:00:00+00:00,3823
2021-05-31 00:00:00+00:00,3824
2021-06-02 00:00:00+00:00,3825
2021-06-04 00:00:00+00:00,3827
2021-06-05 00:00:00+00:00,3828
2021-06-06 00:00:00+00:00,3830
2021-06-07 00:00:00+00:00,3831
2021-06-08 00:00:00+00:00,3832
2021-06-09 00:00:00+00:00,3834
2021-06-11 00:00:00+00:00,3835
2021-06-12 00:00:00+00:00,3836
2021-06-15 00:00:00+00:00,3837
2021-06-16 00:00:00+00:00,3838
2021-06-17 00:00:00+00:00,3840
2021-06-18 00:00:00+00:00,3844
2021-06-19 00:00:00+00:00,3845
2021-06-20 00:00:00+00:00,3848
2021-06-22 00:00:00+00:00,3850
2021-06-23 00:00:00+00:00,3851
2021-06-24 00:00:00+00:00,3852
2021-06-25 00:00:00+00:00,3853
2021-06-27 00:00:00+00:00,3854
2021-06-28 00:00:00+00:00,3856
2021-06-29 00:00:00+00:00,3857
2021-06-30 00:00:00+00:00,3858
2021-07-02 00:00:00+00:00,3859
2021-07-04 00:00:00+00:00,3860
2021-07-05 00:00:00+00:00,3861
2021-07-06 00:00:00+00:00,3862
2021-07-07 00:00:00+00:00,3864
2021-07-08 00:00:00+00:00,3865
2021-07-10 00:00:00+00:00,3867
2021-07-12 00:00:00+00:00,3869
2021-07-14 00:00:00+00:00,3874
2021-07-15 00:00:00+00:00,3876
2021-07-16 00:00:00+00:00,3877
2021-07-17 00:00:00+00:00,3878
2021-07-18 00:00:00+00:00,3879
2021-07-19 00:00:00+00:00,3880
2021-07-20 00:00:00+00:00,3881
2021-07-22 00:00:00+00:00,3883
2021-07-23 00:00:00+00:00,3884
2021-07-24 00:00:00+00:00,3886
2021-07-26 00:00:00+00:00,3887
2021-07-27 00:00:00+00:00,3888
2021-07-28 00:00:00+00:00,3889
2021-07-29 00:00:00+00:00,3890
2021-07-30 00:00:00+00:00,3891
2021-08-03 00:00:00+00:00,3892
2021-08-05 00:00:00+00:00,3893
2021-08-06 00:00:00+00:00,3895
2021-08-07 00:00:00+00:00,3898
2021-08-08 00:00:00+00:00,3899
2021-08-10 00:00:00+00:00,3901
2021-08-11 00:00:00+00:00,3902
2021-08-12 00:00:00+00:00,3904
2021-08-13 00:00:00+00:00,3906
2021-08-14 00:00:00+00:00,3907
2021-08-15 00:00:00+00:00,3908
2021-08-16 00:00:00+00:00,3910
2021-08-17 00:00:00+00:00,3911
2021-08-18 00:00:00+00:00,3912
2021-08-22 00:00:00+00:00,3913
2021-08-23 00:00:00+00:00,3914
2021-08-25 00:00:00+00:00,3917
2021-08-26 00:00:00+00:00,3918
2021-08-27 00:00:00+00:00,3921
2021-08-28 00:00:00+00:00,3922
2021-08-31 00:00:00+00:00,3923
2021-09-01 00:00:00+00:00,3925
2021-09-02 00:00:00+00:00,3926
2021-09-03 00:00:00+00:00,3927
2021-09-04 00:00:00+00:00,3929
2021-09-06 00:00:00+00:00,3930
2021-09-07 00:00:00+00:00,3932
2021-09-08 00:00:00+00:00,3935
2021-09-10 00:00:00+00:00,3937
2021-09-11 00:00:00+00:00,3938
2021-09-14 00:00:00+00:00,3940
2021-09-16 00:00:00+00:00,3941
2021-09-17 00:00:00+00:00,3942
2021-09-18 00:00:00+00:00,3944
2021-09-20 00:00:00+00:00,3947
2021-09-22 00:00:00+00:00,3949
2021-09-23 00:00:00+00:00,3951
2021-09-24 00:00:00+00:00,3953
2021-09-27 00:00:00+00:00,3956
2021-09-29 00:00:00+00:00,3960
2021-09-30 00:00:00+00:00,3962
2021-10-01 00:00:00+00:00,3963
2021-10-04 00:00:00+00:00,3964
2021-10-07 00:00:00+00:00,3966
2021-10-08 00:00:00+00:00,3967
2021-10-09 00:00:00+00:00,3968
2021-10-10 00:00:00+00:00,3969
2021-10-11 00:00:00+00:00,3971
2021-10-12 00:00:00+00:00,3972
2021-10-13 00:00:00+00:00,3974
2021-10-14 00:00:00+00:00,3977
2021-10-15 00:00:00+00:00,3980
2021-10-16 00:00:00+00:00,3981
2021-10-18 00:00:00+00:00,3982
2021-10-20 00:00:00+00:00,3983
2021-10-21 00:00:00+00:00,3984
2021-10-23 00:00:00+00:00,3985
2021-10-24 00:00:00+00:00,3986
2021-10-25 00:00:00+00:00,3987
2021-10-27 00:00:00+00:00,3989
2021-10-28 00:00:00+00:00,3991
2021-10-29 00:00:00+00:00,3993
2021-11-01 00:00:00+00:00,3994
2021-11-03 00:00:00+00:00,3996
2021-11-05 00:00:00+00:00,3997
2021-11-06 00:00:00+00:00,3998
2021-11-07 00:00:00+00:00,3999
2021-11-09 00:00:00+00:00,4000
2021-11-10 00:00:00+00:00,4002
2021-11-11 00:00:00+00:00,4003
2021-11-14 00:00:00+00:00,4005
2021-11-15 00:00:00+00:00,4008
2021-11-16 00:00:00+00:00,4012
2021-11-17 00:00:00+00:00,4013
2021-11-18 00:00:00+00:00,4014
2021-11-20 00:00:00+00:00,4016
2021-11-21 00:00:00+00:00,4018
2021-11-22 00:00:00+00:00,4019
2021-11-23 00:00:00+00:00,4020
2021-11-24 00:00:00+00:00,4022
2021-11-26 00:00:00+00:00,4024
2021-11-27 00:00:00+00:00,4026
2021-11-30 00:00:00+00:00,4027
2021-12-01 00:00:00+00:00,4028
2021-12-02 00:00:00+00:00,4032
2021-12-03 00:00:00+00:00,4033
2021-12-05 00:00:00+00:00,4034
2021-12-07 00:00:00+00:00,4036
2021-12-09 00:00:00+00:00,4038
2021-12-12 00:00:00+00:00,4040
2021-12-13 00:00:00+00:00,4042
2021-12-14 00:00:00+00:00,4044
2021-12-16 00:00:00+00:00,4046
2021-12-18 00:00:00+00:00,4047
2021-12-19 00:00:00+00:00,4048
2021-12-21 00:00:00+00:00,4052
2021-12-22 00:00:00+00:00,4053
2021-12-23 00:00:00+00:00,4055
2021-12-27 00:00:00+00:00,4056
2021-12-29 00:00:00+00:00,4057
2021-12-30 00:00:00+00:00,4058
2022-01-03 00:00:00+00:00,4060
2022-01-04 00:00:00+00:00,4061
2022-01-06 00:00:00+00:00,4064
2022-01-09 00:00:00+00:00,4067
2022-01-10 00:00:00+00:00,4068
2022-01-11 00:00:00+00:00,4069
2022-01-12 00:00:00+00:00,4070
2022-01-13 00:00:00+00:00,4072
2022-01-14 00:00:00+00:00,4076
2022-01-15 00:00:00+00:00,4077
2022-01-16 00:00:00+00:00,4079
2022-01-17 00:00:00+00:00,4080
2022-01-19 00:00:00+00:00,4083
2022-01-21 00:00:00+00:00,4086
2022-01-24 00:00:00+00:00,4088
2022-01-25 00:00:00+00:00,4089
2022-01-26 00:00:00+00:00,4093
2022-01-28 00:00:00+00:00,4096
2022-01-29 00:00:00+00:00,4097
2022-01-30 00:00:00+00:00,4099
2022-02-02 00:00:00+00:00,4100
2022-02-03 00:00:00+00:00,4102
2022-02-04 00:00:00+00:00,4103
2022-02-05 00:00:00+00:00,4105
2022-02-07 00:00:00+00:00,4106
2022-02-08 00:00:00+00:00,4107
2022-02-09 00:00:00+00:00,4111
2022-02-10 00:00:00+00:00,4114
2022-02-13 00:00:00+00:00,4115
2022-02-15 00:00:00+00:00,4116
2022-02-16 00:00:00+00:00,4118
2022-02-17 00:00:00+00:00,4119
2022-02-18 00:00:00+00:00,4120
2022-02-19 00:00:00+00:00,4121
2022-02-21 00:00:00+00:00,4122
2022-02-22 00:00:00+00:00,4123
2022-02-24 00:00:00+00:00,4124
2022-02-25 00:00:00+00:00,4125
2022-02-26 00:00:00+00:00,4127
2022-02-27 00:00:00+00:00,4128
2022-02-28 00:00:00+00:00,4131
2022-03-01 00:00:00+00:00,4133
2022-03-02 00:00:00+00:00,4134
2022-03-03 00:00:00+00:00,4135
2022-03-04 00:00:00+00:00,4137
2022-03-05 00:00:00+00:00,4140
2022-03-07 00:00:00+00:00,4141
2022-03-08 00:00:00+00:00,4142
2022-03-10 00:00:00+00:00,4143
2022-03-12 00:00:00+00:00,4145
2022-03-15 00:00:00+00:00,4147
2022-03-16 00:00:00+00:00,4151
2022-03-17 00:00:00+00:00,4152
2022-03-18 00:00:00+00:00,4154
2022-03-19 00:00:00+00:00,4156
2022-03-20 00:00:00+00:00,4158
2022-03-21 00:00:00+00:00,4161
2022-03-22 00:00:00+00:00,4162
2022-03-24 00:00:00+00:00,4165
2022-03-26 00:00:00+00:00,4169
2022-03-27 00:00:00+00:00,4172
2022-03-29 00:00:00+00:00,4173
2022-03-30 00:00:00+00:00,4175
2022-03-31 00:00:00+00:00,4176
2022-04-01 00:00:00+00:00,4177
2022-04-04 00:00:00+00:00,4178
2022-04-06 00:00:00+00:00,4179
2022-04-07 00:00:00+00:00,4180
2022-04-08 00:00:00+00:00,4181
2022-04-09 00:00:00+00:00,4185
2022-04-10 00:00:00+00:00,4186
2022-04-12 00:00:00+00:00,4187
2022-04-13 00:00:00+00:00,4188
2022-04-14 00:00:00+00:00,4192
2022-04-15 00:00:00+00:00,4193
2022-04-16 00:00:00+00:00,4195
2022-04-18 00:00:00+00:00,4197
2022-04-19 00:00:00+00:00,4201
2022-04-20 00:00:00+00:00,4205
2022-04-21 00:00:00+00:00,4206
2022-04-22 00:00:00+00:00,4208
2022-04-25 00:00:00+00:00,4209
2022-04-26 00:00:00+00:00,4210
2022-04-29 00:00:00+00:00,4214
2022-04-30 00:00:00+00:00,4215
2022-05-01 00:00:00+00:00,4216
2022-05-02 00:00:00+00:00,4218
2022-05-03 00:00:00+00:00,4220
2022-05-04 00:00:00+00:00,4221
2022-05-05 00:00:00+00:00,4222
2022-05-09 00:00:00+00:00,4224
2022-05-10 00:00:00+00:00,4225
2022-05-12 00:00:00+00:00,4228
2022-05-13 00:00:00+00:00,4229
2022-05-14 00:00:00+00:00,4230
2022-05-15 00:00:00+00:00,4231
2022-05-17 00:00:00+00:00,4235
2022-05-18 00:00:00+00:00,4236
2022-05-19 00:00:00+00:00,4239
2022-05-20 00:00:00+00:00,4240
2022-05-21 00:00:00+00:00,4242
2022-05-22 00:00:00+00:00,4244
2022-05-23 00:00:00+00:00,4246
2022-05-24 00:00:00+00:00,4247
2022-05-25 00:00:00+00:00,4252
2022-05-26 00:00:00+00:00,4254
2022-05-27 00:00:00+00:00,4255
2022-05-28 00:00:00+00:00,4256
2022-05-29 00:00:00+00:00,4259
2022-05-31 00:00:00+00:00,4262
2022-06-01 00:00:00+00:00,4265
2022-06-02 00:00:00+00:00,4268
2022-06-04 00:00:00+00:00,4269
2022-06-05 00:00:00+00:00,4271
2022-06-07 00:00:00+00:00,4273
2022-06-08 00:00:00+00:00,4278
2022-06-10 00:00:00+00:00,4279
2022-06-11 00:00:00+00:00,4281
2022-06-12 00:00:00+00:00,4284
2022-06-13 00:00:00+00:00,4285
2022-06-14 00:00:00+00:00,4288
2022-06-15 00:00:00+00:00,4290
2022-06-16 00:00:00+00:00,4292
2022-06-17 00:00:00+00:00,4293
2022-06-21 00:00:00+00:00,4295
2022-06-22 00:00:00+00:00,4299
2022-06-24 00:00:00+00:00,4302
2022-06-26 00:00:00+00:00,4306
2022-06-27 00:00:00+00:00,4311
2022-06-28 00:00:00+00:00,4312
2022-06-29 00:00:00+00:00,4313
2022-06-30 00:00:00+00:00,4315
2022-07-01 00:00:00+00:00,4317
2022-07-03 00:00:00+00:00,4319
2022-07-04 00:00:00+00:00,4325
2022-07-05 00:00:00+00:00,4326
2022-07-06 00:00:00+00:00,4332
2022-07-07 00:00:00+00:00,4334
2022-07-08 00:00:00+00:00,4335
2022-07-09 00:00:00+00:00,4336
2022-07-11 00:00:00+00:00,4338
2022-07-12 00:00:00+00:00,4340
2022-07-13 00:00:00+00:00,4343
2022-07-16 00:00:00+00:00,4345
2022-07-17 00:00:00+00:00,4348
2022-07-19 00:00:00+00:00,4351
2022-07-20 00:00:00+00:00,4353
2022-07-21 00:00:00+00:00,4356
2022-07-22 00:00:00+00:00,4357
2022-07-23 00:00:00+00:00,4358
2022-07-24 00:00:00+00:00,4359
2022-07-25 00:00:00+00:00,4360
2022-07-27 00:00:00+00:00,4362
2022-07-28 00:00:00+00:00,4368
2022-07-29 00:00:00+00:00,4372
2022-07-30 00:00:00+00:00,4373
2022-08-02 00:00:00+00:00,4374
2022-08-03 00:00:00+00:00,4375
2022-08-04 00:00:00+00:00,4376
2022-08-05 00:00:00+00:00,4377
2022-08-09 00:00:00+00:00,4381
2022-08-10 00:00:00+00:00,4383
2022-08-12 00:00:00+00:00,4384
2022-08-14 00:00:00+00:00,4385
2022-08-15 00:00:00+00:00,4390
2022-08-16 00:00:00+00:00,4391
2022-08-17 00:00:00+00:00,4393
2022-08-18 00:00:00+00:00,4395
2022-08-19 00:00:00+00:00,4396
2022-08-20 00:00:00+00:00,4398
2022-08-21 00:00:00+00:00,4399
2022-08-22 00:00:00+00:00,4400
2022-08-25 00:00:00+00:00,4401
2022-08-26 00:00:00+00:00,4402
2022-08-28 00:00:00+00:00,4403
2022-08-30 00:00:00+00:00,4407
2022-08-31 00:00:00+00:00,4408
2022-09-02 00:00:00+00:00,4411
2022-09-04 00:00:00+00:00,4413
2022-09-07 00:00:00+00:00,4415
2022-09-09 00:00:00+00:00,4417
2022-09-10 00:00:00+00:00,4418
2022-09-11 00:00:00+00:00,4420
2022-09-14 00:00:00+00:00,4421
2022-09-16 00:00:00+00:00,4423
2022-09-17 00:00:00+00:00,4424
2022-09-18 00:00:00+00:00,4425
2022-09-22 00:00:00+00:00,4427
2022-09-24 00:00:00+00:00,4428
2022-09-25 00:00:00+00:00,4430
2022-09-26 00:00:00+00:00,4431
2022-09-28 00:00:00+00:00,4437
2022-09-29 00:00:00+00:00,4445
2022-09-30 00:00:00+00:00,4460
2022-10-01 00:00:00+00:00,4465
2022-10-02 00:00:00+00:00,4472
2022-10-03 00:00:00+00:00,4475
2022-10-04 00:00:00+00:00,4481
2022-10-05 00:00:00+00:00,4487
2022-10-06 00:00:00+00:00,4492
2022-10-07 00:00:00+00:00,4495
2022-10-08 00:00:00+00:00,4499
2022-10-09 00:00:00+00:00,4508
2022-10-10 00:00:00+00:00,4515
2022-10-11 00:00:00+00:00,4523
